payment_year,diagnosis_code,age_at_diag_min,age_at_diag_max,age_last_min,age_last_max,sex,hhs_hcc
2023,I70342,15,NA,NA,NA,NA,153
2023,I70342,15,NA,NA,NA,NA,217
2023,I70343,15,NA,NA,NA,NA,153
2023,I70343,15,NA,NA,NA,NA,217
2023,I70344,15,NA,NA,NA,NA,153
2023,I70344,15,NA,NA,NA,NA,217
2023,I70345,15,NA,NA,NA,NA,153
2023,I70345,15,NA,NA,NA,NA,217
2023,I70348,15,NA,NA,NA,NA,153
2023,I70348,15,NA,NA,NA,NA,217
2023,I70349,15,NA,NA,NA,NA,153
2023,I70349,15,NA,NA,NA,NA,217
2023,I7035,15,NA,NA,NA,NA,153
2023,I7035,15,NA,NA,NA,NA,217
2023,I70361,15,NA,NA,NA,NA,153
2023,I70362,15,NA,NA,NA,NA,153
2023,I70363,15,NA,NA,NA,NA,153
2023,I70368,15,NA,NA,NA,NA,153
2023,I70369,15,NA,NA,NA,NA,153
2023,I70431,15,NA,NA,NA,NA,153
2023,I70431,15,NA,NA,NA,NA,217
2023,I70432,15,NA,NA,NA,NA,153
2023,I70432,15,NA,NA,NA,NA,217
2023,I70433,15,NA,NA,NA,NA,153
2023,I70433,15,NA,NA,NA,NA,217
2023,I70434,15,NA,NA,NA,NA,153
2023,I70434,15,NA,NA,NA,NA,217
2023,I70435,15,NA,NA,NA,NA,153
2023,I70435,15,NA,NA,NA,NA,217
2023,I70438,15,NA,NA,NA,NA,153
2023,I70438,15,NA,NA,NA,NA,217
2023,I70439,15,NA,NA,NA,NA,153
2023,I70439,15,NA,NA,NA,NA,217
2023,I70441,15,NA,NA,NA,NA,153
2023,I70441,15,NA,NA,NA,NA,217
2023,I70442,15,NA,NA,NA,NA,153
2023,I70442,15,NA,NA,NA,NA,217
2023,I70443,15,NA,NA,NA,NA,153
2023,I70443,15,NA,NA,NA,NA,217
2023,I70444,15,NA,NA,NA,NA,153
2023,I70444,15,NA,NA,NA,NA,217
2023,I70445,15,NA,NA,NA,NA,153
2023,I70445,15,NA,NA,NA,NA,217
2023,I70448,15,NA,NA,NA,NA,153
2023,I70448,15,NA,NA,NA,NA,217
2023,I70449,15,NA,NA,NA,NA,153
2023,I70449,15,NA,NA,NA,NA,217
2023,I7045,15,NA,NA,NA,NA,153
2023,I7045,15,NA,NA,NA,NA,217
2023,I70461,15,NA,NA,NA,NA,153
2023,I70462,15,NA,NA,NA,NA,153
2023,I70463,15,NA,NA,NA,NA,153
2023,I70468,15,NA,NA,NA,NA,153
2023,I70469,15,NA,NA,NA,NA,153
2023,I70531,15,NA,NA,NA,NA,153
2023,I70531,15,NA,NA,NA,NA,217
2023,I70532,15,NA,NA,NA,NA,153
2023,I70532,15,NA,NA,NA,NA,217
2023,I70533,15,NA,NA,NA,NA,153
2023,I70533,15,NA,NA,NA,NA,217
2023,I70534,15,NA,NA,NA,NA,153
2023,I70534,15,NA,NA,NA,NA,217
2023,I70535,15,NA,NA,NA,NA,153
2023,I70535,15,NA,NA,NA,NA,217
2023,I70538,15,NA,NA,NA,NA,153
2023,I70538,15,NA,NA,NA,NA,217
2023,I70539,15,NA,NA,NA,NA,153
2023,I70539,15,NA,NA,NA,NA,217
2023,I70541,15,NA,NA,NA,NA,153
2023,I70541,15,NA,NA,NA,NA,217
2023,I70542,15,NA,NA,NA,NA,153
2023,I70542,15,NA,NA,NA,NA,217
2023,I70543,15,NA,NA,NA,NA,153
2023,I70543,15,NA,NA,NA,NA,217
2023,I70544,15,NA,NA,NA,NA,153
2023,I70544,15,NA,NA,NA,NA,217
2023,I70545,15,NA,NA,NA,NA,153
2023,I70545,15,NA,NA,NA,NA,217
2023,I70548,15,NA,NA,NA,NA,153
2023,I70548,15,NA,NA,NA,NA,217
2023,I70549,15,NA,NA,NA,NA,153
2023,I70549,15,NA,NA,NA,NA,217
2023,I7055,15,NA,NA,NA,NA,153
2023,I7055,15,NA,NA,NA,NA,217
2023,I70561,15,NA,NA,NA,NA,153
2023,I70562,15,NA,NA,NA,NA,153
2023,I70563,15,NA,NA,NA,NA,153
2023,I70568,15,NA,NA,NA,NA,153
2023,I70569,15,NA,NA,NA,NA,153
2023,I70631,15,NA,NA,NA,NA,153
2023,I70631,15,NA,NA,NA,NA,217
2023,I70632,15,NA,NA,NA,NA,153
2023,I70632,15,NA,NA,NA,NA,217
2023,I70633,15,NA,NA,NA,NA,153
2023,I70633,15,NA,NA,NA,NA,217
2023,I70634,15,NA,NA,NA,NA,153
2023,I70634,15,NA,NA,NA,NA,217
2023,I70635,15,NA,NA,NA,NA,153
2023,I70635,15,NA,NA,NA,NA,217
2023,I70638,15,NA,NA,NA,NA,153
2023,I70638,15,NA,NA,NA,NA,217
2023,I70639,15,NA,NA,NA,NA,153
2023,I70639,15,NA,NA,NA,NA,217
2023,I70641,15,NA,NA,NA,NA,153
2023,I70641,15,NA,NA,NA,NA,217
2023,I70642,15,NA,NA,NA,NA,153
2023,I70642,15,NA,NA,NA,NA,217
2023,I70643,15,NA,NA,NA,NA,153
2023,I70643,15,NA,NA,NA,NA,217
2023,I70644,15,NA,NA,NA,NA,153
2023,I70644,15,NA,NA,NA,NA,217
2023,I70645,15,NA,NA,NA,NA,153
2023,I70645,15,NA,NA,NA,NA,217
2023,I70648,15,NA,NA,NA,NA,153
2023,I70648,15,NA,NA,NA,NA,217
2023,I70649,15,NA,NA,NA,NA,153
2023,I70649,15,NA,NA,NA,NA,217
2023,I7065,15,NA,NA,NA,NA,153
2023,I7065,15,NA,NA,NA,NA,217
2023,I70661,15,NA,NA,NA,NA,153
2023,I70662,15,NA,NA,NA,NA,153
2023,I70663,15,NA,NA,NA,NA,153
2023,I70668,15,NA,NA,NA,NA,153
2023,I70669,15,NA,NA,NA,NA,153
2023,I70731,15,NA,NA,NA,NA,153
2023,I70731,15,NA,NA,NA,NA,217
2023,I70732,15,NA,NA,NA,NA,153
2023,I70732,15,NA,NA,NA,NA,217
2023,I70733,15,NA,NA,NA,NA,153
2023,I70733,15,NA,NA,NA,NA,217
2023,I70734,15,NA,NA,NA,NA,153
2023,I70734,15,NA,NA,NA,NA,217
2023,I70735,15,NA,NA,NA,NA,153
2023,I70735,15,NA,NA,NA,NA,217
2023,I70738,15,NA,NA,NA,NA,153
2023,I70738,15,NA,NA,NA,NA,217
2023,I70739,15,NA,NA,NA,NA,153
2023,I70739,15,NA,NA,NA,NA,217
2023,I70741,15,NA,NA,NA,NA,153
2023,I70741,15,NA,NA,NA,NA,217
2023,I70742,15,NA,NA,NA,NA,153
2023,I70742,15,NA,NA,NA,NA,217
2023,I70743,15,NA,NA,NA,NA,153
2023,I70743,15,NA,NA,NA,NA,217
2023,I70744,15,NA,NA,NA,NA,153
2023,I70744,15,NA,NA,NA,NA,217
2023,I70745,15,NA,NA,NA,NA,153
2023,I70745,15,NA,NA,NA,NA,217
2023,I70748,15,NA,NA,NA,NA,153
2023,I70748,15,NA,NA,NA,NA,217
2023,I70749,15,NA,NA,NA,NA,153
2023,I70749,15,NA,NA,NA,NA,217
2023,I7075,15,NA,NA,NA,NA,153
2023,I7075,15,NA,NA,NA,NA,217
2023,I70761,15,NA,NA,NA,NA,153
2023,I70762,15,NA,NA,NA,NA,153
2023,I70763,15,NA,NA,NA,NA,153
2023,I70768,15,NA,NA,NA,NA,153
2023,I70769,15,NA,NA,NA,NA,153
2023,I7100,NA,NA,NA,NA,NA,154
2023,I71010,NA,NA,NA,NA,NA,154
2023,I71011,NA,NA,NA,NA,NA,154
2023,I71012,NA,NA,NA,NA,NA,154
2023,I71019,NA,NA,NA,NA,NA,154
2023,I7102,NA,NA,NA,NA,NA,154
2023,I7103,NA,NA,NA,NA,NA,154
2023,I7110,NA,NA,NA,NA,NA,154
2023,I7111,NA,NA,NA,NA,NA,154
2023,I7112,NA,NA,NA,NA,NA,154
2023,I7113,NA,NA,NA,NA,NA,154
2023,I7130,NA,NA,NA,NA,NA,154
2023,I7131,NA,NA,NA,NA,NA,154
2023,I7132,NA,NA,NA,NA,NA,154
2023,I7133,NA,NA,NA,NA,NA,154
2023,I7150,NA,NA,NA,NA,NA,154
2023,I7151,NA,NA,NA,NA,NA,154
2023,I7152,NA,NA,NA,NA,NA,154
2023,I718,NA,NA,NA,NA,NA,154
2023,I7301,NA,NA,NA,NA,NA,153
2023,I7401,NA,NA,NA,NA,NA,154
2023,I7409,NA,NA,NA,NA,NA,154
2023,I7410,NA,NA,NA,NA,NA,154
2023,I7411,NA,NA,NA,NA,NA,154
2023,I7419,NA,NA,NA,NA,NA,154
2023,I742,NA,NA,NA,NA,NA,154
2023,I743,NA,NA,NA,NA,NA,154
2023,I744,NA,NA,NA,NA,NA,154
2023,I745,NA,NA,NA,NA,NA,154
2023,I748,NA,NA,NA,NA,NA,154
2023,I749,NA,NA,NA,NA,NA,154
2023,I75011,NA,NA,NA,NA,NA,154
2023,I75012,NA,NA,NA,NA,NA,154
2023,I75013,NA,NA,NA,NA,NA,154
2023,I75019,NA,NA,NA,NA,NA,154
2023,I75021,NA,NA,NA,NA,NA,154
2023,I75022,NA,NA,NA,NA,NA,154
2023,I75023,NA,NA,NA,NA,NA,154
2023,I75029,NA,NA,NA,NA,NA,154
2023,I7581,NA,NA,NA,NA,NA,154
2023,I7589,NA,NA,NA,NA,NA,154
2023,I76,NA,NA,NA,NA,NA,154
2023,I7770,NA,NA,NA,NA,NA,154
2023,I7771,NA,NA,NA,NA,NA,154
2023,I7772,NA,NA,NA,NA,NA,154
2023,I7773,NA,NA,NA,NA,NA,154
2023,I7774,NA,NA,NA,NA,NA,154
2023,I7775,NA,NA,NA,NA,NA,154
2023,I7776,NA,NA,NA,NA,NA,154
2023,I7777,NA,NA,NA,NA,NA,154
2023,I7779,NA,NA,NA,NA,NA,154
2023,I7782,NA,NA,NA,NA,NA,56
2023,I8010,NA,NA,NA,NA,NA,156
2023,I8011,NA,NA,NA,NA,NA,156
2023,I8012,NA,NA,NA,NA,NA,156
2023,I8013,NA,NA,NA,NA,NA,156
2023,I80201,NA,NA,NA,NA,NA,156
2023,I80202,NA,NA,NA,NA,NA,156
2023,I80203,NA,NA,NA,NA,NA,156
2023,I80209,NA,NA,NA,NA,NA,156
2023,I80211,NA,NA,NA,NA,NA,156
2023,I80212,NA,NA,NA,NA,NA,156
2023,I80213,NA,NA,NA,NA,NA,156
2023,I80219,NA,NA,NA,NA,NA,156
2023,I80221,NA,NA,NA,NA,NA,156
2023,I80222,NA,NA,NA,NA,NA,156
2023,I80223,NA,NA,NA,NA,NA,156
2023,I80229,NA,NA,NA,NA,NA,156
2023,I80231,NA,NA,NA,NA,NA,156
2023,I80232,NA,NA,NA,NA,NA,156
2023,I80233,NA,NA,NA,NA,NA,156
2023,I80239,NA,NA,NA,NA,NA,156
2023,I80241,NA,NA,NA,NA,NA,156
2023,I80242,NA,NA,NA,NA,NA,156
2023,I80243,NA,NA,NA,NA,NA,156
2023,I80249,NA,NA,NA,NA,NA,156
2023,I80251,NA,NA,NA,NA,NA,156
2023,I80252,NA,NA,NA,NA,NA,156
2023,I80253,NA,NA,NA,NA,NA,156
2023,I80259,NA,NA,NA,NA,NA,156
2023,I80291,NA,NA,NA,NA,NA,156
2023,I80292,NA,NA,NA,NA,NA,156
2023,I80293,NA,NA,NA,NA,NA,156
2023,I80299,NA,NA,NA,NA,NA,156
2023,I820,NA,NA,NA,NA,NA,156
2023,I82210,NA,NA,NA,NA,NA,156
2023,I82211,NA,NA,NA,NA,NA,156
2023,I82220,NA,NA,NA,NA,NA,156
2023,I82221,NA,NA,NA,NA,NA,156
2023,I82290,NA,NA,NA,NA,NA,156
2023,I82291,NA,NA,NA,NA,NA,156
2023,I823,NA,NA,NA,NA,NA,156
2023,I82401,NA,NA,NA,NA,NA,156
2023,I82402,NA,NA,NA,NA,NA,156
2023,I82403,NA,NA,NA,NA,NA,156
2023,I82409,NA,NA,NA,NA,NA,156
2023,I82411,NA,NA,NA,NA,NA,156
2023,I82412,NA,NA,NA,NA,NA,156
2023,I82413,NA,NA,NA,NA,NA,156
2023,I82419,NA,NA,NA,NA,NA,156
2023,I82421,NA,NA,NA,NA,NA,156
2023,I82422,NA,NA,NA,NA,NA,156
2023,I82423,NA,NA,NA,NA,NA,156
2023,I82429,NA,NA,NA,NA,NA,156
2023,I82431,NA,NA,NA,NA,NA,156
2023,I82432,NA,NA,NA,NA,NA,156
2023,I82433,NA,NA,NA,NA,NA,156
2023,I82439,NA,NA,NA,NA,NA,156
2023,I82441,NA,NA,NA,NA,NA,156
2023,I82442,NA,NA,NA,NA,NA,156
2023,I82443,NA,NA,NA,NA,NA,156
2023,I82449,NA,NA,NA,NA,NA,156
2023,I82451,NA,NA,NA,NA,NA,156
2023,I82452,NA,NA,NA,NA,NA,156
2023,I82453,NA,NA,NA,NA,NA,156
2023,I82459,NA,NA,NA,NA,NA,156
2023,I82461,NA,NA,NA,NA,NA,156
2023,I82462,NA,NA,NA,NA,NA,156
2023,I82463,NA,NA,NA,NA,NA,156
2023,I82469,NA,NA,NA,NA,NA,156
2023,I82491,NA,NA,NA,NA,NA,156
2023,I82492,NA,NA,NA,NA,NA,156
2023,I82493,NA,NA,NA,NA,NA,156
2023,I82499,NA,NA,NA,NA,NA,156
2023,I824Y1,NA,NA,NA,NA,NA,156
2023,I824Y2,NA,NA,NA,NA,NA,156
2023,I824Y3,NA,NA,NA,NA,NA,156
2023,I824Y9,NA,NA,NA,NA,NA,156
2023,I824Z1,NA,NA,NA,NA,NA,156
2023,I824Z2,NA,NA,NA,NA,NA,156
2023,I824Z3,NA,NA,NA,NA,NA,156
2023,I824Z9,NA,NA,NA,NA,NA,156
2023,I82501,NA,NA,NA,NA,NA,156
2023,I82502,NA,NA,NA,NA,NA,156
2023,I82503,NA,NA,NA,NA,NA,156
2023,I82509,NA,NA,NA,NA,NA,156
2023,I82511,NA,NA,NA,NA,NA,156
2023,I82512,NA,NA,NA,NA,NA,156
2023,I82513,NA,NA,NA,NA,NA,156
2023,I82519,NA,NA,NA,NA,NA,156
2023,I82521,NA,NA,NA,NA,NA,156
2023,I82522,NA,NA,NA,NA,NA,156
2023,I82523,NA,NA,NA,NA,NA,156
2023,I82529,NA,NA,NA,NA,NA,156
2023,I82531,NA,NA,NA,NA,NA,156
2023,I82532,NA,NA,NA,NA,NA,156
2023,I82533,NA,NA,NA,NA,NA,156
2023,I82539,NA,NA,NA,NA,NA,156
2023,I82541,NA,NA,NA,NA,NA,156
2023,I82542,NA,NA,NA,NA,NA,156
2023,I82543,NA,NA,NA,NA,NA,156
2023,I82549,NA,NA,NA,NA,NA,156
2023,I82551,NA,NA,NA,NA,NA,156
2023,I82552,NA,NA,NA,NA,NA,156
2023,I82553,NA,NA,NA,NA,NA,156
2023,I82559,NA,NA,NA,NA,NA,156
2023,I82561,NA,NA,NA,NA,NA,156
2023,I82562,NA,NA,NA,NA,NA,156
2023,I82563,NA,NA,NA,NA,NA,156
2023,I82569,NA,NA,NA,NA,NA,156
2023,I82591,NA,NA,NA,NA,NA,156
2023,I82592,NA,NA,NA,NA,NA,156
2023,I82593,NA,NA,NA,NA,NA,156
2023,I82599,NA,NA,NA,NA,NA,156
2023,I825Y1,NA,NA,NA,NA,NA,156
2023,I825Y2,NA,NA,NA,NA,NA,156
2023,I825Y3,NA,NA,NA,NA,NA,156
2023,I825Y9,NA,NA,NA,NA,NA,156
2023,I825Z1,NA,NA,NA,NA,NA,156
2023,I825Z2,NA,NA,NA,NA,NA,156
2023,I825Z3,NA,NA,NA,NA,NA,156
2023,I825Z9,NA,NA,NA,NA,NA,156
2023,I82621,NA,NA,NA,NA,NA,156
2023,I82622,NA,NA,NA,NA,NA,156
2023,I82623,NA,NA,NA,NA,NA,156
2023,I82629,NA,NA,NA,NA,NA,156
2023,I82721,NA,NA,NA,NA,NA,156
2023,I82722,NA,NA,NA,NA,NA,156
2023,I82723,NA,NA,NA,NA,NA,156
2023,I82729,NA,NA,NA,NA,NA,156
2023,I82A11,NA,NA,NA,NA,NA,156
2023,I82A12,NA,NA,NA,NA,NA,156
2023,I82A13,NA,NA,NA,NA,NA,156
2023,I82A19,NA,NA,NA,NA,NA,156
2023,I82A21,NA,NA,NA,NA,NA,156
2023,I82A22,NA,NA,NA,NA,NA,156
2023,I82A23,NA,NA,NA,NA,NA,156
2023,I82A29,NA,NA,NA,NA,NA,156
2023,I82B11,NA,NA,NA,NA,NA,156
2023,I82B12,NA,NA,NA,NA,NA,156
2023,I82B13,NA,NA,NA,NA,NA,156
2023,I82B19,NA,NA,NA,NA,NA,156
2023,I82B21,NA,NA,NA,NA,NA,156
2023,I82B22,NA,NA,NA,NA,NA,156
2023,I82B23,NA,NA,NA,NA,NA,156
2023,I82B29,NA,NA,NA,NA,NA,156
2023,I82C11,NA,NA,NA,NA,NA,156
2023,I82C12,NA,NA,NA,NA,NA,156
2023,I82C13,NA,NA,NA,NA,NA,156
2023,I82C19,NA,NA,NA,NA,NA,156
2023,I82C21,NA,NA,NA,NA,NA,156
2023,I82C22,NA,NA,NA,NA,NA,156
2023,I82C23,NA,NA,NA,NA,NA,156
2023,I82C29,NA,NA,NA,NA,NA,156
2023,I83001,15,NA,NA,NA,NA,217
2023,I83002,15,NA,NA,NA,NA,217
2023,I83003,15,NA,NA,NA,NA,217
2023,I83004,15,NA,NA,NA,NA,217
2023,I83005,15,NA,NA,NA,NA,217
2023,I83008,15,NA,NA,NA,NA,217
2023,I83009,15,NA,NA,NA,NA,217
2023,I83011,15,NA,NA,NA,NA,217
2023,I83012,15,NA,NA,NA,NA,217
2023,I83013,15,NA,NA,NA,NA,217
2023,I83014,15,NA,NA,NA,NA,217
2023,I83015,15,NA,NA,NA,NA,217
2023,I83018,15,NA,NA,NA,NA,217
2023,I83019,15,NA,NA,NA,NA,217
2023,I83021,15,NA,NA,NA,NA,217
2023,I83022,15,NA,NA,NA,NA,217
2023,I83023,15,NA,NA,NA,NA,217
2023,I83024,15,NA,NA,NA,NA,217
2023,I83025,15,NA,NA,NA,NA,217
2023,I83028,15,NA,NA,NA,NA,217
2023,I83029,15,NA,NA,NA,NA,217
2023,I83201,15,NA,NA,NA,NA,217
2023,I83202,15,NA,NA,NA,NA,217
2023,I83203,15,NA,NA,NA,NA,217
2023,I83204,15,NA,NA,NA,NA,217
2023,I83205,15,NA,NA,NA,NA,217
2023,I83208,15,NA,NA,NA,NA,217
2023,I83209,15,NA,NA,NA,NA,217
2023,I83211,15,NA,NA,NA,NA,217
2023,I83212,15,NA,NA,NA,NA,217
2023,I83213,15,NA,NA,NA,NA,217
2023,I83214,15,NA,NA,NA,NA,217
2023,I83215,15,NA,NA,NA,NA,217
2023,I83218,15,NA,NA,NA,NA,217
2023,I83219,15,NA,NA,NA,NA,217
2023,I83221,15,NA,NA,NA,NA,217
2023,I83222,15,NA,NA,NA,NA,217
2023,I83223,15,NA,NA,NA,NA,217
2023,I83224,15,NA,NA,NA,NA,217
2023,I83225,15,NA,NA,NA,NA,217
2023,I83228,15,NA,NA,NA,NA,217
2023,I83229,15,NA,NA,NA,NA,217
2023,I8500,NA,NA,NA,NA,NA,35.2
2023,I8501,NA,NA,NA,NA,NA,35.2
2023,I8510,NA,NA,NA,NA,NA,35.2
2023,I8511,NA,NA,NA,NA,NA,35.2
2023,I87011,NA,NA,NA,NA,NA,217
2023,I87012,NA,NA,NA,NA,NA,217
2023,I87013,NA,NA,NA,NA,NA,217
2023,I87019,NA,NA,NA,NA,NA,217
2023,I87031,NA,NA,NA,NA,NA,217
2023,I87032,NA,NA,NA,NA,NA,217
2023,I87033,NA,NA,NA,NA,NA,217
2023,I87039,NA,NA,NA,NA,NA,217
2023,I87311,NA,NA,NA,NA,NA,217
2023,I87312,NA,NA,NA,NA,NA,217
2023,I87313,NA,NA,NA,NA,NA,217
2023,I87319,NA,NA,NA,NA,NA,217
2023,I87331,NA,NA,NA,NA,NA,217
2023,I87332,NA,NA,NA,NA,NA,217
2023,I87333,NA,NA,NA,NA,NA,217
2023,I87339,NA,NA,NA,NA,NA,217
2023,I96,NA,NA,NA,NA,NA,153
2023,J150,NA,NA,NA,NA,NA,163
2023,J151,NA,NA,NA,NA,NA,163
2023,J1520,NA,NA,NA,NA,NA,163
2023,J15211,NA,NA,NA,NA,NA,163
2023,J15212,NA,NA,NA,NA,NA,163
2023,J1529,NA,NA,NA,NA,NA,163
2023,J155,NA,NA,NA,NA,NA,163
2023,J156,NA,NA,NA,NA,NA,163
2023,J158,NA,NA,NA,NA,NA,163
2023,J182,NA,NA,NA,NA,NA,127
2023,J410,NA,NA,18,NA,NA,160
2023,J410,NA,NA,NA,17,NA,161.1
2023,J411,NA,NA,18,NA,NA,160
2023,J411,NA,NA,NA,17,NA,161.1
2023,J418,NA,NA,18,NA,NA,160
2023,J418,NA,NA,NA,17,NA,161.1
2023,J42,NA,NA,18,NA,NA,160
2023,J42,NA,NA,NA,17,NA,161.1
2023,J430,NA,NA,2,NA,NA,160
2023,J431,NA,NA,2,NA,NA,160
2023,J432,NA,NA,2,NA,NA,160
2023,J438,NA,NA,2,NA,NA,160
2023,J439,NA,NA,2,NA,NA,160
2023,J440,NA,NA,18,NA,NA,160
2023,J440,NA,NA,NA,17,NA,161.1
2023,J441,NA,NA,18,NA,NA,160
2023,J441,NA,NA,NA,17,NA,161.1
2023,J449,NA,NA,2,NA,NA,160
2023,J4520,NA,NA,NA,NA,NA,161.2
2023,J4521,NA,NA,NA,NA,NA,161.2
2023,J4522,NA,NA,NA,NA,NA,161.1
2023,J4530,NA,NA,NA,NA,NA,161.2
2023,J4531,NA,NA,NA,NA,NA,161.2
2023,J4532,NA,NA,NA,NA,NA,161.1
2023,J4540,NA,NA,NA,NA,NA,161.2
2023,J4541,NA,NA,NA,NA,NA,161.2
2023,J4542,NA,NA,NA,NA,NA,161.1
2023,J4550,NA,NA,NA,NA,NA,161.1
2023,J4551,NA,NA,NA,NA,NA,161.1
2023,J4552,NA,NA,NA,NA,NA,161.1
2023,J45901,NA,NA,NA,NA,NA,161.2
2023,J45902,NA,NA,NA,NA,NA,161.1
2023,J45909,NA,NA,NA,NA,NA,161.2
2023,J45990,NA,NA,NA,NA,NA,161.2
2023,J45991,NA,NA,NA,NA,NA,161.2
2023,J45998,NA,NA,NA,NA,NA,161.2
2023,J470,NA,NA,NA,NA,NA,160
2023,J471,NA,NA,NA,NA,NA,160
2023,J479,NA,NA,NA,NA,NA,160
2023,J60,15,NA,NA,NA,NA,162
2023,J61,15,NA,NA,NA,NA,162
2023,J620,NA,NA,NA,NA,NA,162
2023,J628,NA,NA,NA,NA,NA,162
2023,J630,NA,NA,NA,NA,NA,162
2023,J631,NA,NA,NA,NA,NA,162
2023,J632,NA,NA,NA,NA,NA,162
2023,J633,NA,NA,NA,NA,NA,162
2023,J634,NA,NA,NA,NA,NA,162
2023,J635,NA,NA,NA,NA,NA,162
2023,J636,NA,NA,NA,NA,NA,162
2023,J64,NA,NA,NA,NA,NA,162
2023,J65,NA,NA,NA,NA,NA,162
2023,J660,NA,NA,NA,NA,NA,162
2023,J661,NA,NA,NA,NA,NA,162
2023,J662,NA,NA,NA,NA,NA,162
2023,J668,NA,NA,NA,NA,NA,162
2023,J670,NA,NA,NA,NA,NA,162
2023,J671,NA,NA,NA,NA,NA,162
2023,J672,NA,NA,NA,NA,NA,162
2023,J673,NA,NA,NA,NA,NA,162
2023,J674,NA,NA,NA,NA,NA,162
2023,J675,NA,NA,NA,NA,NA,162
2023,J676,NA,NA,NA,NA,NA,162
2023,J677,NA,NA,NA,NA,NA,162
2023,J678,NA,NA,NA,NA,NA,162
2023,J679,NA,NA,NA,NA,NA,162
2023,J680,NA,NA,NA,NA,NA,162
2023,J681,NA,NA,NA,NA,NA,162
2023,J682,NA,NA,NA,NA,NA,162
2023,J683,NA,NA,NA,NA,NA,162
2023,J684,NA,NA,NA,NA,NA,162
2023,J688,NA,NA,NA,NA,NA,162
2023,J689,NA,NA,NA,NA,NA,162
2023,J690,NA,NA,NA,NA,NA,163
2023,J691,NA,NA,NA,NA,NA,163
2023,J698,NA,NA,NA,NA,NA,163
2023,J700,NA,NA,NA,NA,NA,162
2023,J701,NA,NA,NA,NA,NA,162
2023,J80,NA,NA,NA,NA,NA,127
2023,J810,NA,NA,NA,NA,NA,127
2023,J811,NA,NA,NA,NA,NA,127
2023,J8281,NA,NA,NA,NA,NA,160
2023,J8283,NA,NA,NA,NA,NA,161.2
2023,J8289,NA,NA,NA,NA,NA,162
2023,J8401,NA,NA,NA,NA,NA,162
2023,J8402,NA,NA,NA,NA,NA,162
2023,J8403,NA,NA,NA,NA,NA,162
2023,J8409,NA,NA,NA,NA,NA,162
2023,J8410,NA,NA,NA,NA,NA,162
2023,J84111,NA,NA,NA,NA,NA,162
2023,J84112,NA,NA,NA,NA,NA,162
2023,J84113,NA,NA,NA,NA,NA,162
2023,J84114,NA,NA,NA,NA,NA,162
2023,J84115,NA,NA,NA,NA,NA,162
2023,J84116,NA,NA,NA,NA,NA,162
2023,J84117,NA,NA,NA,NA,NA,162
2023,J84170,NA,NA,NA,NA,NA,162
2023,J84178,NA,NA,NA,NA,NA,162
2023,J842,NA,NA,NA,NA,NA,162
2023,J8481,NA,NA,NA,NA,NA,162
2023,J8482,15,NA,NA,NA,NA,162
2023,J8483,NA,NA,NA,NA,NA,162
2023,J84841,NA,NA,NA,NA,NA,162
2023,J84842,NA,NA,NA,NA,NA,162
2023,J84843,NA,NA,NA,NA,NA,162
2023,J84848,NA,NA,NA,NA,NA,162
2023,J8489,NA,NA,NA,NA,NA,162
2023,J849,NA,NA,NA,NA,NA,162
2023,J850,NA,NA,NA,NA,NA,163
2023,J851,NA,NA,NA,NA,NA,163
2023,J852,NA,NA,NA,NA,NA,163
2023,J853,NA,NA,NA,NA,NA,163
2023,J860,NA,NA,NA,NA,NA,163
2023,J869,NA,NA,NA,NA,NA,163
2023,J9500,NA,NA,NA,NA,NA,125
2023,J9501,NA,NA,NA,NA,NA,125
2023,J9502,NA,NA,NA,NA,NA,125
2023,J9503,NA,NA,NA,NA,NA,125
2023,J9504,NA,NA,NA,NA,NA,125
2023,J9509,NA,NA,NA,NA,NA,125
2023,J95850,NA,NA,NA,NA,NA,125
2023,J95859,NA,NA,NA,NA,NA,125
2023,J9600,NA,NA,NA,NA,NA,127
2023,J9601,NA,NA,NA,NA,NA,127
2023,J9602,NA,NA,NA,NA,NA,127
2023,J9610,NA,NA,NA,NA,NA,127
2023,J9611,NA,NA,NA,NA,NA,127
2023,J9612,NA,NA,NA,NA,NA,127
2023,J9620,NA,NA,NA,NA,NA,127
2023,J9621,NA,NA,NA,NA,NA,127
2023,J9622,NA,NA,NA,NA,NA,127
2023,J9690,NA,NA,NA,NA,NA,127
2023,J9691,NA,NA,NA,NA,NA,127
2023,J9692,NA,NA,NA,NA,NA,127
2023,J982,NA,NA,2,NA,NA,160
2023,J983,NA,NA,2,NA,NA,160
2023,J99,NA,NA,NA,NA,NA,162
2023,K251,NA,NA,NA,NA,NA,42
2023,K252,NA,NA,NA,NA,NA,42
2023,K255,NA,NA,NA,NA,NA,42
2023,K256,NA,NA,NA,NA,NA,42
2023,K261,NA,NA,NA,NA,NA,42
2023,K262,NA,NA,NA,NA,NA,42
2023,K265,NA,NA,NA,NA,NA,42
2023,K266,NA,NA,NA,NA,NA,42
2023,K271,NA,NA,NA,NA,NA,42
2023,K272,NA,NA,NA,NA,NA,42
2023,K275,NA,NA,NA,NA,NA,42
2023,K276,NA,NA,NA,NA,NA,42
2023,K281,NA,NA,NA,NA,NA,42
2023,K282,NA,NA,NA,NA,NA,42
2023,K285,NA,NA,NA,NA,NA,42
2023,K286,NA,NA,NA,NA,NA,42
2023,K311,15,NA,NA,NA,NA,45
