payment_year,hcpcs_cpt_code,included_flag
2023,0620T,yes
2023,0621T,yes
2023,0622T,yes
2023,0627T,yes
2023,0629T,yes
2023,0632T,yes
2023,0639T,yes
2023,0643T,yes
2023,0644T,yes
2023,0645T,yes
2023,0646T,yes
2023,0647T,yes
2023,0654T,yes
2023,0655T,yes
2023,0656T,yes
2023,0657T,yes
2023,0660T,yes
2023,0661T,yes
2023,0671T,yes
2023,0672T,yes
2023,0673T,yes
2023,0674T,yes
2023,0675T,yes
2023,0677T,yes
2023,0679T,yes
2023,0680T,yes
2023,0681T,yes
2023,0682T,yes
2023,0683T,yes
2023,0684T,yes
2023,0685T,yes
2023,0686T,yes
2023,0687T,yes
2023,0688T,yes
2023,0692T,yes
2023,0704T,yes
2023,0706T,yes
2023,0707T,yes
2023,0708T,yes
2023,0714T,yes
2023,0718T,yes
2023,0719T,yes
2023,0720T,yes
2023,0725T,yes
2023,0726T,yes
2023,0727T,yes
2023,0728T,yes
2023,0729T,yes
2023,0730T,yes
2023,0732T,yes
2023,0734T,yes
2023,0737T,yes
2023,0739T,yes
2023,0744T,yes
2023,0747T,yes
2023,0748T,yes
2023,0766T,yes
2023,0768T,yes
2023,0775T,yes
2023,0776T,yes
2023,0780T,yes
2023,0781T,yes
2023,0782T,yes
